soil_moisture,temperature,time,air_temperature,air_humidity,pressure,status
90,22,99,24.11,60.5,100.94,0
67,9,30,24.12,60.16,100.94,0
80,44,32,24.11,60.22,100.94,0
78,29,19,24.1,60.29,100.95,0
26,37,12,24.1,60.17,100.96,1
63,23,30,24.1,60.05,100.96,0
70,6,72,24.06,60.2,100.96,1
51,17,36,24.03,60.34,100.97,1
28,20,55,23.98,60.4,100.98,0
52,26,60,23.94,60.46,100.98,1
14,21,95,23.97,60.18,100.98,0
67,20,87,24.0,59.91,100.98,0
73,44,95,23.98,59.91,100.98,0
20,29,39,23.96,59.91,100.99,1
2,41,45,23.93,60.0,101.0,1
45,0,83,23.9,60.08,101.0,0
4,17,54,23.88,60.31,101.0,1
44,30,38,23.85,60.54,101.01,1
66,31,72,23.78,60.92,101.01,1
87,20,43,23.72,61.29,101.01,0
79,16,28,23.71,61.33,101.02,0
10,16,16,23.7,61.37,101.02,1
21,1,104,23.72,61.22,101.02,0
26,28,90,23.75,61.08,101.02,1
12,18,28,23.77,61.06,101.02,1
20,17,41,23.79,61.05,101.02,1
45,30,81,23.8,60.95,101.02,1
72,8,6,23.8,60.85,101.01,0
6,29,26,23.8,60.87,101.01,1
86,34,18,23.8,60.89,101.01,0
9,8,60,23.8,60.88,101.01,1
61,4,108,23.8,60.87,101.01,0
17,21,70,23.83,60.7,101.01,1
27,42,70,23.86,60.52,101.01,1
1,28,84,23.88,60.32,101.0,1
80,5,18,23.9,60.13,101.0,0
22,17,94,23.92,59.92,100.99,0
83,33,32,23.93,59.7,100.98,0
38,7,18,24.0,59.15,100.98,1
51,1,40,24.07,58.6,100.97,0
68,1,77,24.06,58.57,100.97,0
11,11,36,24.05,58.54,100.97,1
68,11,44,24.02,58.72,100.96,1
84,12,58,23.99,58.9,100.95,0
71,14,25,23.92,59.3,100.94,0
42,45,27,23.86,59.7,100.94,1
34,36,84,23.76,60.18,100.94,1
55,15,108,23.65,60.67,100.93,0
56,16,29,23.58,61.04,100.93,1
70,29,7,23.5,61.42,100.93,0
76,9,16,23.5,61.5,100.93,0
39,4,88,23.49,61.58,100.92,0
32,29,91,23.55,61.24,100.92,0
48,39,17,23.61,60.9,100.91,1
4,44,84,23.63,60.97,100.9,1
50,23,5,23.65,61.04,100.9,1
83,7,64,23.7,60.94,100.89,1
62,26,88,23.76,60.85,100.88,1
8,40,50,23.76,60.92,100.88,1
40,43,47,23.77,61.0,100.87,1
1,43,89,23.69,61.32,100.87,1
49,11,8,23.61,61.65,100.87,1
36,36,40,23.59,61.84,100.86,1
29,5,3,23.57,62.04,100.85,0
74,17,64,23.7,61.58,100.85,1
83,33,83,23.83,61.13,100.85,1
5,14,79,23.86,61.3,100.85,1
18,16,33,23.9,61.46,100.85,0
36,12,31,23.81,62.01,100.84,1
42,16,6,23.72,62.56,100.84,1
36,24,43,23.72,62.86,100.84,1
19,8,18,23.72,63.17,100.84,0
90,24,73,23.7,63.56,100.84,1
59,7,6,23.69,63.95,100.84,0
10,8,47,23.64,64.36,100.84,1
57,29,90,23.59,64.77,100.83,1
58,39,79,23.52,65.13,100.84,1
39,3,88,23.46,65.49,100.84,0
39,39,35,23.44,65.66,100.84,1
22,8,83,23.43,65.82,100.84,1
21,20,47,23.48,65.69,100.84,1
19,0,57,23.54,65.56,100.84,1
86,42,56,23.6,65.26,100.84,1
47,27,0,23.66,64.97,100.84,1
31,23,69,23.62,65.08,100.84,1
71,35,84,23.58,65.19,100.84,1
28,21,24,23.6,65.25,100.84,1
7,25,87,23.61,65.31,100.84,1
5,19,50,23.6,65.28,100.84,1
62,19,36,23.59,65.25,100.84,0
29,13,63,23.56,65.26,100.84,0
74,34,47,23.53,65.27,100.85,1
13,31,10,23.5,65.44,100.85,1
83,18,48,23.47,65.62,100.86,0
69,33,57,23.44,65.79,100.86,1
54,32,49,23.36,66.21,100.86,1
39,28,13,23.29,66.62,100.87,1
24,29,21,23.22,67.1,100.88,1
4,3,36,23.16,67.58,100.88,1
21,36,51,23.05,68.17,100.88,1
47,17,101,22.94,68.76,100.89,0
51,45,103,22.82,69.43,100.9,0
58,17,95,22.69,70.1,100.9,0
25,44,21,22.54,70.79,100.9,1
9,27,22,22.39,71.48,100.91,1
46,5,90,22.26,72.28,100.91,0
47,14,70,22.12,73.08,100.91,1
5,2,88,22.02,73.59,100.91,1
87,18,30,21.91,74.1,100.91,0
47,10,27,21.99,73.91,100.91,1
83,38,29,22.08,73.72,100.91,0
27,2,3,22.08,73.92,100.92,0
6,2,25,22.09,74.13,100.92,1
84,34,38,22.22,73.88,100.92,0
49,9,24,22.34,73.64,100.92,0
63,8,38,22.38,73.82,100.93,0
65,7,106,22.42,73.99,100.94,0
27,21,96,22.64,73.53,100.94,0
22,40,13,22.85,73.07,100.95,1
77,34,2,23.11,72.3,100.96,0
70,40,23,23.37,71.53,100.96,0
56,11,72,23.68,70.55,100.96,0
20,2,98,23.99,69.57,100.95,0
48,34,12,24.35,68.35,100.96,1
43,25,14,24.71,67.13,100.97,1
71,5,51,25.12,65.85,100.98,0
25,42,12,25.54,64.57,100.98,1
25,34,91,25.99,63.18,100.98,0
65,34,0,26.44,61.8,100.99,1
89,23,109,26.76,60.64,100.98,0
25,21,25,27.07,59.48,100.98,1
20,1,48,27.56,58.15,100.98,1
53,9,54,28.04,56.82,100.99,1
51,23,78,28.63,54.94,101.0,1
18,12,29,29.22,53.06,101.02,1
69,30,3,29.82,51.19,101.03,1
21,20,47,30.41,49.31,101.04,1
29,11,70,30.84,47.87,101.04,0
44,26,31,31.26,46.43,101.05,1
18,16,34,31.32,46.0,101.05,0
88,3,17,31.38,45.58,101.05,0
56,34,15,32.04,44.38,101.06,1
58,10,58,32.7,43.17,101.07,1
75,13,59,33.12,41.81,101.06,0
21,17,40,33.55,40.45,101.06,1
28,35,55,34.06,39.76,101.06,1
32,21,83,34.56,39.07,101.07,1
26,18,54,34.74,38.3,101.08,0
63,39,2,34.92,37.52,101.09,1
8,10,44,35.17,37.2,101.1,1
73,32,75,35.43,36.87,101.11,1
2,5,37,35.8,35.96,101.1,1
62,44,72,36.18,35.05,101.1,1
22,22,104,36.58,34.14,101.1,0
69,41,105,36.99,33.23,101.11,0
16,6,95,37.59,32.25,101.12,0
33,30,48,38.19,31.27,101.12,1
38,42,41,38.74,29.96,101.12,1
89,44,51,39.3,28.65,101.13,1
11,5,4,39.24,28.4,101.13,0
86,20,98,39.17,28.14,101.13,0
38,9,34,39.43,27.87,101.14,0
84,6,17,39.69,27.6,101.14,0
84,1,88,39.83,27.54,101.14,0
41,36,77,39.97,27.47,101.14,1
15,35,72,40.03,27.65,101.14,1
68,9,32,40.1,27.83,101.13,0
78,40,84,40.66,27.14,101.12,1
83,2,98,41.23,26.45,101.12,0
66,25,84,41.04,26.5,101.12,1
81,28,15,40.86,26.55,101.11,0
2,38,92,41.43,25.8,101.1,0
34,7,42,42.0,25.05,101.1,0
66,23,0,42.39,24.58,101.1,1
80,42,43,42.78,24.1,101.09,1
67,28,69,42.87,24.04,101.08,0
81,45,43,42.96,23.97,101.06,1
70,8,44,43.39,23.4,101.06,0
37,10,77,43.82,22.84,101.05,0
71,27,97,44.07,22.12,101.04,0
87,44,15,44.32,21.41,101.04,0
61,22,48,44.47,21.02,101.03,1
54,15,53,44.62,20.63,101.03,0
34,20,11,44.77,20.24,101.02,1
73,17,107,44.92,19.86,101.01,0
87,25,110,45.07,19.47,101.01,0
53,27,44,45.22,19.08,101.0,1
23,19,65,45.16,18.91,100.99,1
5,29,30,44.92,21.42,100.98,1
31,17,38,44.67,23.94,100.98,0
54,40,78,43.58,25.81,100.96,1
39,37,46,42.48,27.68,100.95,1
62,13,43,42.2,28.5,100.96,0
50,36,51,41.92,29.33,100.96,1
41,5,68,41.28,30.14,100.94,0
50,6,66,40.63,30.96,100.93,0
85,10,49,40.9,30.74,100.92,0
53,40,40,41.17,30.51,100.91,1
14,11,76,41.06,30.45,100.91,1
34,8,25,40.95,30.39,100.91,0
66,12,3,40.87,30.48,100.9,1
22,42,70,40.79,30.57,100.89,1
35,32,80,40.2,31.07,100.88,1
19,21,61,39.6,31.57,100.87,1
66,18,21,39.56,32.02,100.87,0
72,3,63,39.53,32.48,100.87,0
52,43,72,39.26,32.5,100.86,1
51,30,63,38.99,32.53,100.86,1
4,31,75,38.51,32.98,100.84,1
75,44,38,38.03,33.43,100.82,0
64,5,99,37.78,34.25,100.81,0
63,12,49,37.53,35.07,100.8,0
71,23,65,37.08,35.4,100.8,0
52,20,102,36.64,35.73,100.8,0
77,19,87,36.41,36.13,100.8,0
50,13,37,36.18,36.52,100.79,1
6,28,11,35.96,36.92,100.78,1
38,31,51,35.73,37.32,100.78,1
27,7,95,35.25,38.3,100.77,0
41,28,42,34.78,39.27,100.76,1
31,35,60,34.48,39.79,100.76,1
34,22,62,34.19,40.31,100.75,1
56,34,1,34.02,40.1,100.74,1
71,24,7,33.86,39.88,100.73,0
80,23,41,33.57,40.16,100.73,1
85,16,100,33.28,40.44,100.73,0
13,4,93,33.29,40.22,100.72,0
47,19,45,33.3,40.01,100.71,1
3,34,39,33.43,39.75,100.71,1
61,45,21,33.56,39.5,100.71,0
70,16,13,33.11,40.7,100.71,0
82,6,82,32.66,41.9,100.71,0
68,7,93,32.47,42.44,100.71,0
87,29,67,32.28,42.99,100.71,1
61,41,7,32.12,42.86,100.71,1
65,5,29,31.97,42.73,100.71,0
77,9,16,31.64,43.34,100.71,0
31,39,81,31.32,43.95,100.71,1
61,32,85,31.12,44.46,100.7,1
68,1,45,30.92,44.96,100.7,0
44,34,54,30.66,45.53,100.7,1
48,18,16,30.39,46.09,100.7,1
77,42,47,30.22,46.28,100.7,1
17,31,74,30.06,46.48,100.7,1
85,17,88,29.91,46.54,100.7,0
9,21,40,29.76,46.61,100.69,1
31,39,22,29.54,47.41,100.69,1
39,30,94,29.33,48.21,100.69,0
64,29,23,29.13,48.62,100.7,0
42,42,43,28.93,49.03,100.7,1
13,1,91,28.7,49.64,100.7,0
79,10,75,28.47,50.24,100.7,0
44,5,38,28.17,51.55,100.71,1
45,17,71,27.88,52.86,100.72,0
53,27,82,27.6,53.76,100.72,1
82,13,14,27.33,54.67,100.73,0
1,42,27,26.96,55.42,100.73,1
73,3,102,26.6,56.18,100.73,0
46,34,87,26.24,57.29,100.74,1
53,29,71,25.89,58.4,100.74,1
68,0,99,25.58,59.88,100.74,0
13,44,60,25.26,61.36,100.74,1
42,16,57,24.96,62.63,100.74,0
86,1,9,24.65,63.9,100.75,0
20,24,106,24.37,64.96,100.75,0
29,43,66,24.09,66.02,100.75,1
67,9,56,23.88,67.01,100.76,1
48,25,90,23.68,68.0,100.76,1
59,12,20,23.5,68.79,100.77,1
87,13,19,23.33,69.58,100.78,0
87,35,41,23.18,70.4,100.78,1
85,22,82,23.04,71.22,100.78,1
10,25,66,22.92,71.96,100.78,1
47,3,91,22.81,72.71,100.78,0
40,42,73,22.7,73.44,100.78,1
36,36,25,22.59,74.17,100.79,1
65,9,110,22.45,75.04,100.79,0
18,14,97,22.31,75.91,100.79,0
31,4,37,22.16,76.8,100.8,1
84,14,84,22.02,77.69,100.81,0
6,16,63,22.02,77.92,100.82,1
30,44,7,22.01,78.15,100.83,1
44,33,69,21.94,78.59,100.84,1
30,35,44,21.88,79.02,100.85,1
12,12,95,21.78,79.4,100.85,0
71,37,20,21.68,79.79,100.86,0
82,5,95,21.7,79.42,100.85,0
7,40,106,21.71,79.05,100.85,0
10,30,81,21.78,78.19,100.85,1
81,17,47,21.85,77.34,100.86,0
83,27,94,21.82,77.22,100.86,0
71,14,25,21.79,77.09,100.86,0
69,0,24,21.78,77.11,100.86,0
9,45,67,21.76,77.14,100.87,1
72,24,95,21.74,77.26,100.88,0
61,0,35,21.71,77.37,100.88,0
90,29,25,21.66,77.78,100.88,0
42,5,80,21.61,78.2,100.87,0
44,16,75,21.58,78.41,100.87,0
79,9,31,21.56,78.63,100.87,0
53,34,65,21.53,79.02,100.88,1
50,42,33,21.5,79.41,100.88,1
13,30,97,21.42,79.5,100.88,0
59,37,40,21.33,79.6,100.88,1
36,37,61,21.35,79.22,100.88,1
46,28,78,21.37,78.84,100.89,0
24,5,40,21.42,78.35,100.9,0
59,21,43,21.48,77.86,100.9,0
29,7,9,21.44,78.16,100.9,0
26,0,101,21.41,78.45,100.9,0
9,26,74,21.42,78.28,100.9,1
72,5,62,21.44,78.12,100.9,0
25,4,6,21.45,77.95,100.9,0
28,44,96,21.47,77.43,100.9,0
78,7,93,21.49,76.91,100.9,0
48,45,1,21.55,76.31,100.9,1
47,4,66,21.61,75.71,100.9,0
60,23,107,21.66,75.26,100.9,0
32,40,54,21.72,74.82,100.9,1
43,21,105,21.76,74.66,100.9,0
29,1,105,21.79,74.5,100.91,0
18,21,46,21.72,74.78,100.9,1
27,13,72,21.66,75.07,100.9,1
37,31,93,21.62,75.26,100.9,0
3,36,52,21.57,75.46,100.89,1
74,33,31,21.54,75.6,100.88,0
30,39,69,21.5,75.75,100.88,1
83,29,92,21.44,76.2,100.87,0
27,25,17,21.37,76.66,100.86,0
23,23,86,21.23,77.34,100.85,1
43,8,35,21.09,78.03,100.85,0
36,42,45,21.06,78.19,100.84,1
8,20,9,21.03,78.35,100.84,1
32,27,50,21.11,77.96,100.84,1
84,5,53,21.19,77.57,100.83,0
54,7,11,21.26,77.4,100.82,1
25,10,28,21.32,77.24,100.82,1
87,23,102,21.27,77.57,100.81,0
11,21,92,21.22,77.91,100.8,0
40,5,10,21.17,78.22,100.8,1
86,38,30,21.12,78.53,100.79,0
39,1,25,21.06,78.83,100.78,0
3,8,69,21.0,79.13,100.78,1
22,23,47,20.95,79.34,100.78,1
88,19,57,20.9,79.55,100.77,0
5,34,25,20.95,79.15,100.76,1
46,33,82,21.0,78.75,100.75,1
43,37,78,21.0,78.31,100.75,1
33,43,103,21.0,77.86,100.74,0
21,5,22,21.0,77.41,100.74,1
19,7,62,21.0,76.97,100.74,1
72,23,106,20.96,77.04,100.74,0
45,8,89,20.93,77.11,100.73,0
66,7,69,20.86,77.38,100.72,0
21,39,34,20.78,77.65,100.72,1
37,45,88,20.69,78.08,100.72,1
29,30,82,20.6,78.5,100.72,1
14,33,69,20.62,78.53,100.72,1
84,19,94,20.65,78.56,100.73,0
45,24,86,20.6,78.81,100.72,1
72,17,45,20.55,79.05,100.71,0
83,42,99,20.52,79.32,100.7,0
22,35,45,20.5,79.59,100.7,1
43,16,7,20.46,79.8,100.7,1
18,20,7,20.43,80.0,100.71,1
16,26,26,20.36,80.37,100.72,1
27,14,3,20.29,80.73,100.72,1
40,24,102,20.23,81.02,100.72,0
63,18,91,20.17,81.3,100.71,0
38,28,77,20.11,81.66,100.72,1
47,21,86,20.05,82.01,100.72,0
80,44,19,20.0,82.34,100.72,0
20,1,57,19.94,82.66,100.72,1
16,0,89,19.94,82.79,100.72,1
85,11,109,19.94,82.92,100.71,0
47,22,27,19.93,83.03,100.71,1
62,25,44,19.92,83.14,100.71,1
70,40,14,19.89,83.44,100.72,0
36,45,68,19.86,83.75,100.72,1
23,15,35,19.85,83.88,100.72,1
39,26,81,19.85,84.02,100.73,1
90,28,2,19.84,84.15,100.73,0
67,5,106,19.82,84.32,100.74,0
30,28,106,19.8,84.5,100.75,0
66,30,58,19.72,84.77,100.76,1
33,28,52,19.63,85.04,100.76,1
34,3,106,19.64,85.28,100.76,0
59,0,3,19.65,85.52,100.75,0
71,19,79,19.66,85.54,100.75,1
82,6,48,19.67,85.57,100.75,0
56,8,109,19.63,85.76,100.76,0
52,9,70,19.59,85.95,100.76,0
43,0,34,19.48,86.62,100.76,0
18,32,99,19.36,87.29,100.77,0
24,0,93,19.38,87.47,100.77,0
16,40,32,19.4,87.65,100.77,1
7,25,8,19.4,87.71,100.78,1
10,14,71,19.39,87.77,100.78,1
60,16,108,19.38,87.9,100.78,0
56,36,95,19.37,88.03,100.77,0
81,33,66,19.33,88.26,100.77,1
55,29,19,19.29,88.48,100.77,1
22,2,84,19.34,88.55,100.78,0
60,39,0,19.39,88.62,100.78,1
35,10,57,19.64,87.82,100.78,0
2,33,85,19.89,87.01,100.77,1
80,42,47,20.16,85.84,100.78,1
78,3,103,20.43,84.66,100.78,0
71,34,53,20.6,84.14,100.78,1
33,11,97,20.76,83.61,100.78,0
46,2,98,21.46,81.13,100.78,0
49,24,107,22.15,78.66,100.77,0
48,7,44,22.56,77.0,100.78,0
10,20,82,22.98,75.35,100.78,1
24,17,57,23.51,73.37,100.78,1
86,2,99,24.03,71.39,100.78,0
86,9,20,24.34,70.35,100.78,0
16,41,85,24.66,69.31,100.79,1
33,33,67,25.09,67.88,100.81,1
85,33,97,25.52,66.46,100.83,0
27,22,10,25.36,66.54,100.84,1
56,27,94,25.2,66.63,100.84,0
78,8,73,25.85,65.02,100.84,0
4,1,45,26.5,63.4,100.85,1
1,37,9,27.16,61.29,100.84,1
32,16,36,27.81,59.18,100.84,0
7,13,97,28.03,58.38,100.85,0
27,3,95,28.25,57.57,100.86,0
49,11,96,28.42,56.96,100.86,0
78,33,104,28.6,56.36,100.87,0
3,24,71,29.24,54.74,100.87,1
30,11,56,29.89,53.11,100.87,1
7,25,60,29.96,52.78,100.88,1
20,32,9,30.03,52.45,100.88,1
60,35,42,30.86,50.41,100.88,1
20,23,39,31.68,48.37,100.89,1
61,24,76,31.4,48.58,100.89,1
1,39,45,31.11,48.78,100.89,1
5,33,16,31.54,48.04,100.89,1
72,3,13,31.98,47.29,100.89,0
19,7,88,32.16,46.78,100.89,1
3,33,27,32.34,46.28,100.89,1
49,9,26,32.58,45.53,100.9,1
30,0,42,32.83,44.78,100.9,0
18,24,86,33.06,44.34,100.9,1
59,27,12,33.29,43.89,100.91,1
43,18,47,33.62,42.98,100.91,1
2,25,2,33.96,42.07,100.91,1
69,0,94,34.16,41.68,100.9,0
72,6,57,34.37,41.3,100.89,0
81,2,86,34.17,41.48,100.89,0
88,25,34,33.97,41.67,100.89,0
81,9,2,34.38,41.15,100.89,0
71,19,61,34.79,40.63,100.89,0
47,33,49,34.89,40.37,100.9,1
65,43,0,35.0,40.11,100.9,1
23,23,17,35.27,39.39,100.9,1
77,11,103,35.54,38.67,100.9,0
90,44,103,35.52,38.95,100.9,0
51,17,1,35.51,39.23,100.89,1
43,10,83,35.74,38.92,100.88,0
12,9,18,35.97,38.62,100.88,0
7,33,5,35.82,38.57,100.87,1
21,7,61,35.67,38.52,100.86,1
23,21,1,35.75,38.68,100.85,1
26,25,75,35.83,38.84,100.85,1
39,14,0,35.94,38.81,100.84,1
55,40,101,36.05,38.78,100.83,0
75,3,33,35.92,38.86,100.82,0
30,3,14,35.8,38.93,100.82,1
35,36,16,35.79,39.0,100.81,1
49,24,105,35.78,39.06,100.8,0
24,23,92,35.83,39.12,100.8,0
83,24,95,35.87,39.17,100.79,0
48,10,84,35.75,39.58,100.78,1
14,14,81,35.63,39.98,100.78,1
76,24,10,35.48,39.96,100.78,0
35,19,30,35.32,39.93,100.78,1
26,0,87,35.21,40.36,100.77,0
86,30,64,35.1,40.79,100.76,1
31,14,63,35.36,40.38,100.76,0
31,12,5,35.61,39.97,100.75,1
72,11,36,35.55,40.0,100.74,0
64,23,92,35.49,40.03,100.73,0
31,28,67,35.32,40.34,100.72,1
45,17,55,35.15,40.64,100.72,1
50,0,107,34.78,41.39,100.71,0
16,8,45,34.4,42.14,100.7,1
67,23,50,33.89,43.15,100.7,1
14,28,42,33.38,44.16,100.69,1
51,37,105,33.07,44.84,100.68,0
49,16,61,32.76,45.53,100.68,1
58,11,48,32.79,45.66,100.67,1
87,37,106,32.82,45.78,100.66,0
50,4,84,32.91,45.7,100.66,0
3,22,103,33.0,45.62,100.65,0
64,25,0,33.18,45.14,100.65,1
4,3,20,33.37,44.66,100.65,1
84,3,54,32.95,45.39,100.65,0
36,5,27,32.53,46.12,100.64,1
67,13,103,32.01,47.42,100.64,0
8,2,96,31.48,48.72,100.63,0
35,4,98,31.18,49.58,100.62,0
60,41,103,30.87,50.44,100.62,0
35,3,88,30.52,51.43,100.62,0
26,41,94,30.16,52.42,100.62,0
4,45,100,30.04,52.72,100.62,0
7,38,23,29.92,53.01,100.61,1
56,7,43,29.56,53.9,100.61,0
67,6,18,29.19,54.79,100.61,0
13,44,41,29.08,55.19,100.6,1
52,13,28,28.96,55.59,100.6,1
58,43,63,28.7,55.98,100.59,1
22,2,61,28.45,56.37,100.58,0
2,17,40,28.32,56.88,100.57,1
37,15,51,28.19,57.39,100.56,0
36,24,68,28.16,57.59,100.56,0
26,35,16,28.12,57.79,100.55,1
36,0,32,28.01,57.96,100.54,0
47,19,34,27.89,58.13,100.54,1
41,3,14,27.85,58.22,100.54,1
64,17,38,27.81,58.32,100.53,0
1,0,18,27.61,58.7,100.52,0
80,1,59,27.41,59.07,100.52,0
11,12,80,27.2,59.77,100.52,1
42,39,66,26.99,60.47,100.51,1
34,26,2,26.74,61.22,100.51,1
20,6,82,26.48,61.97,100.51,1
47,24,25,26.38,62.37,100.5,1
48,36,103,26.29,62.77,100.5,0
87,33,40,26.17,63.19,100.5,1
18,36,1,26.05,63.61,100.51,1
69,26,45,25.8,64.63,100.51,1
27,4,50,25.55,65.65,100.51,0
50,20,32,25.52,65.89,100.51,1
26,7,41,25.5,66.13,100.51,0
63,3,93,25.32,66.63,100.52,0
36,10,94,25.13,67.14,100.52,0
79,44,82,24.94,67.75,100.53,1
52,18,52,24.76,68.36,100.54,0
12,25,60,24.55,69.04,100.54,1
21,45,37,24.34,69.72,100.54,1
40,33,32,24.08,70.9,100.54,1
58,26,64,23.81,72.08,100.54,1
2,27,96,23.58,72.96,100.54,0
46,21,1,23.36,73.85,100.53,1
46,42,90,23.15,74.83,100.54,1
58,9,29,22.95,75.81,100.54,1
33,25,20,22.67,76.91,100.54,1
59,32,51,22.39,78.01,100.55,1
59,23,106,22.09,79.38,100.56,0
56,24,13,21.79,80.74,100.56,1
12,38,80,21.53,82.07,100.56,1
72,39,104,21.27,83.4,100.56,0
6,35,11,21.1,84.48,100.56,1
7,21,91,20.92,85.55,100.57,0
48,13,57,20.81,86.37,100.57,1
2,32,69,20.7,87.19,100.58,1
50,44,63,20.61,87.84,100.58,1
23,44,61,20.52,88.5,100.58,1
90,37,34,20.44,89.15,100.58,0
33,9,97,20.35,89.8,100.58,0
34,5,20,20.23,90.38,100.58,1
45,21,7,20.12,90.97,100.59,1
35,3,23,20.0,91.56,100.6,1
52,16,14,19.88,92.14,100.6,1
27,18,19,19.78,92.96,100.61,1
6,7,55,19.68,93.78,100.62,1
25,38,29,19.57,94.4,100.63,1
56,39,102,19.46,95.03,100.64,0
7,19,52,19.37,95.48,100.65,1
42,2,21,19.28,95.94,100.65,1
44,40,51,19.24,95.97,100.66,1
88,24,13,19.2,96.0,100.67,0
67,17,23,19.2,96.0,100.67,0
16,38,22,19.1,96.0,100.68,1
21,0,80,19.0,96.0,100.68,0
47,1,34,19.0,96.0,100.68,1
75,21,79,19.0,96.0,100.69,0
49,38,53,19.0,96.0,100.7,1
80,37,34,19.0,96.0,100.7,0
16,8,51,19.0,96.0,100.71,1
23,7,29,18.99,96.0,100.72,1
59,9,14,18.97,96.0,100.74,1
75,28,71,18.95,96.0,100.75,1
79,30,51,18.91,96.0,100.75,0
34,5,13,18.87,96.0,100.75,1
77,24,26,18.87,96.0,100.75,0
90,10,98,18.86,96.0,100.75,0
72,38,22,18.79,96.0,100.75,0
14,24,36,18.72,96.0,100.75,1
44,32,13,18.67,96.0,100.75,1
40,16,61,18.62,96.0,100.75,0
45,21,99,18.56,96.0,100.75,0
80,44,8,18.5,96.0,100.75,0
78,43,70,18.5,96.0,100.75,1
33,31,25,18.5,96.0,100.75,1
65,24,71,18.47,96.0,100.75,1
52,45,23,18.44,96.0,100.75,1
72,35,6,18.38,96.0,100.75,0
5,22,24,18.31,96.0,100.75,1
35,41,80,18.24,96.0,100.76,1
70,29,32,18.17,96.0,100.77,0
81,32,17,18.17,96.0,100.77,0
52,20,24,18.16,96.0,100.77,1
14,23,21,18.11,96.0,100.76,1
39,32,58,18.06,96.0,100.76,1
79,34,11,18.05,96.0,100.76,0
68,16,97,18.04,96.0,100.75,0
2,32,18,17.99,96.0,100.75,1
33,43,7,17.94,96.0,100.75,1
40,43,5,17.78,96.0,100.74,1
58,17,57,17.63,96.0,100.73,1
8,17,14,17.58,96.0,100.73,1
85,24,70,17.52,96.0,100.73,1
64,24,79,17.44,96.0,100.73,1
57,12,84,17.36,96.0,100.73,0
51,13,69,17.34,96.0,100.72,0
6,29,0,17.32,96.0,100.72,1
65,26,35,17.27,96.0,100.72,0
51,5,98,17.22,96.0,100.71,0
66,42,79,17.2,96.0,100.7,1
2,6,77,17.19,96.0,100.69,1
8,40,45,17.23,96.0,100.69,1
22,12,77,17.27,96.0,100.69,0
2,15,23,17.32,96.0,100.68,1
30,26,8,17.37,96.0,100.68,1
35,22,47,17.37,96.0,100.67,1
81,40,91,17.37,96.0,100.67,0
7,11,56,17.37,96.0,100.66,1
8,12,96,17.36,96.0,100.65,0
75,45,51,17.34,96.0,100.64,1
86,10,73,17.32,96.0,100.64,1
77,6,63,17.31,96.0,100.63,0
89,10,102,17.26,96.0,100.62,0
46,28,9,17.2,96.0,100.62,1
12,41,28,17.28,96.0,100.62,1
30,16,26,17.36,96.0,100.61,0
36,28,12,17.38,96.0,100.6,1
90,43,58,17.39,96.0,100.59,1
43,8,2,17.4,96.0,100.59,0
85,19,69,17.4,96.0,100.59,0
32,34,46,17.36,96.0,100.58,1
14,44,37,17.33,96.0,100.58,1
49,41,57,17.31,96.0,100.57,1
9,12,16,17.3,96.0,100.57,1
58,23,62,17.23,96.0,100.56,0
79,26,0,17.16,96.0,100.56,0
19,6,53,17.16,96.0,100.56,1
65,15,60,17.16,96.0,100.56,0
9,34,104,17.1,96.0,100.56,0
57,16,66,17.04,96.0,100.57,1
49,30,73,16.95,96.0,100.58,1
88,26,13,16.86,96.0,100.6,0
61,39,76,16.77,96.0,100.6,1
72,10,85,16.69,96.0,100.6,0
72,40,4,16.75,96.0,100.6,0
21,1,41,16.81,96.0,100.59,0
85,43,53,16.68,96.0,100.59,1
13,18,31,16.56,96.0,100.59,1
56,41,0,16.7,96.0,100.6,1
21,12,23,16.83,96.0,100.61,1
42,29,16,16.61,96.0,100.61,1
82,15,5,16.39,96.0,100.61,0
12,16,6,16.38,96.0,100.62,1
21,38,69,16.37,96.0,100.62,1
88,15,35,16.38,96.0,100.62,0
27,2,60,16.39,96.0,100.63,0
1,34,66,16.48,96.0,100.62,1
2,25,15,16.56,96.0,100.62,0
87,40,108,16.58,96.0,100.62,0
6,32,71,16.59,96.0,100.63,1
47,45,100,16.67,96.0,100.63,0
27,21,26,16.75,96.0,100.63,1
34,6,8,16.61,96.0,100.63,0
20,17,54,16.47,96.0,100.63,1
21,12,59,16.53,96.0,100.63,1
1,36,101,16.58,96.0,100.64,0
57,12,40,16.64,96.0,100.64,0
5,20,31,16.66,96.0,100.65,1
37,2,103,16.67,96.0,100.65,0
15,5,29,16.66,96.0,100.65,1
87,22,50,16.64,96.0,100.65,1
77,24,43,16.56,96.0,100.66,1
33,16,48,16.47,96.0,100.67,1
87,5,89,16.53,96.0,100.68,0
32,26,45,16.59,96.0,100.68,1
13,9,104,16.69,96.0,100.69,0
35,13,17,16.79,96.0,100.7,1
43,39,6,16.86,96.0,100.7,1
43,37,58,16.92,96.0,100.7,1
61,37,81,17.15,96.0,100.7,1
88,2,81,17.37,96.0,100.71,1
88,6,1,17.66,96.0,100.71,0
46,28,2,17.94,96.0,100.71,1
59,39,81,18.26,96.0,100.71,1
55,26,76,18.59,96.0,100.71,1
1,10,34,18.9,96.0,100.72,1
